"id","text","label","confidence"
"10239674864474861-top-0198","Nhờ anh Huy Nguyen  cứu dùm bà cin khu vực này với ạ 🙏🙏","0","0.6"
"10239674864474861-top-0199","Chị Hân Đoàn Cẩm ,đã có đội cứu trợ nào vào chưa chị ơi,nhắn vào đây chị ơi","0","0.6"
"10239674864474861-top-0202","Luyện Trần Yến Nguyễn Lien Nguyen quê hương có ảnh hưởng gì không các bạn?","0","0.6"
"10239674864474861-reply-0202-0001","Mưa ngập thôi bạn, may mắn nhà ck L chỉ bị ngập sân nhà thôi.🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻","0","0.6"
"10239674864474861-reply-0202-0002","Lê Văn Hà mình vẫn trong vòng an toàn bạn ơi","0","0.6"
"10239674864474861-top-0206","Quy nhơn","0","0.6"
"10239674864474861-top-0207","nhờ anh Huy chuyển tin cho đội cứu hộ ạ","0","0.6"
"10239674864474861-top-0214","An thạch Giờ gọi về k dc k biết tình hình s rồi","0","0.6"
"10239674864474861-top-0218","Mưa rất lớn Anh Huy ơi","0","0.6"
"10239674864474861-top-0219","Đông phước Hoà An phú Hòa Phú Yên ( cũ). Nhà cấp 4 không à mn ơi. Xin hãy cứu lấy bà con","0","0.6"
"10239674864474861-top-0222","Đọc cmt mà đau lòng. Nhiều gia đình có ông bà và cháu nhỏ. Mong không thiệt hại về người","0","0.6"
"10239674864474861-reply-0225-0001","Luong Viet Khu này gần đường rây xe lửa pk a. Ng thân em cũng ở đó","0","0.6"
"10239674864474861-top-0228","Nghe nói 4/12 có bão vào khánh hoà có không chú huy","0","0.6"
"10239674864474861-reply-0228-0001","Quốc Dũng em lo xa","0","0.6"
"10239674864474861-top-0229","Thôn Mỹ Long, An Dân cũ.","0","0.6"
"10239674864474861-top-0231","Khổ quá","0","0.6"
"10239674864474861-top-0236","Thanh Vo em cmt vào đây nếu nhà em chưa có ai vào giúp nha","0","0.6"
"10239674864474861-top-0237","25/7 đường Miên Hoa, Thôn 2, Diên Phú, Diên Khánh, Khánh Hoà.
Đây là địa chỉ cũ em không biết địa chỉ mới, mong cứu hộ tìm thấy. Ai biết cô Nuoi Phan giáo viên thì mong mng giúp đỡ.","0","0.6"
"10239674864474861-top-0239","Mong có ai gần đó giúp ạ.","0","0.6"
"10239674864474861-top-0240","Thương người dân mình quá","0","0.6"
"10239674864474861-top-0241","Cứu giúp anh ơi","0","0.6"
"10239674864474861-top-0242","Cứu giúp e vs ạ","0","0.6"
"10239674864474861-top-0243","Cháu tôi: 2 ng lớn và 2 em bé học cấp 1, nhà ở gần Cầu Bè, hẻm garage Lê Bình đi xuống, số đt 0935436569. Cầu mong mọi người cứu giúp!!!","0","0.6"
"10239674864474861-top-0244","Tối qua khối không khí lạnh mạnh tràn về Hà Tĩnh - ngay trong đất liền mà gió mạnh gần tuonhw đương cấp 8 giật cấp 8 - quần mạnh khoảng hơn 1 tiếng ghê quá sau đó gây mưa tầm tã suốt đêm đến giờ mưa mới nhẹ hơn chút .khiếp - không biết ngoài biển gió to mức nào nữa - ko phải về đột ngột trong dạng thời tiết ""nắng 3 trưa"" mà mạnh gió như vậy cũng là nét đặc biệt hiếm thấy vì những ngày trc đó mưa rét triền miên nó ở dạng tăng cường mà rất mạnh","0","0.6"
"10239674864474861-top-0246","Xin cứu hộ đến cứu giùm Đội 3, Thôn Tân Hoà, xã Xuân Sơn Nam, huyện Đồng Xuân, tỉnh Phú Yên (cũ). Nhà bà Tám Khéo, tên đầy đủ Nguyễn Thị Thu Trang. Nhà nằm sâu trong xóm và gần sông, lúc 6:00 sáng liên lạc Má báo nước vào nhà lên tới ngực, có 1 mình Má e đang kẹt trong nhà, hiện tại e gọi Má ko được, gọi cứu hộ thì cứ máy bận. Làm ơn 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻","0","0.6"
"10239674864474861-top-0247","Tin tức","0","0.6"
"10239674864474861-top-0248","Anh ơi cứu hộ dùm Vùng 7 An Định Tuy An Phú yên nha Anh (địa chỉ mới Tuy An Bắc)","0","0.6"
"10239674864474861-top-0250","Sdt: 0366695938","0","0.6"
"10239674864474861-top-0251","Cứu hộ, cano có vào khu vực gần 𝟑𝟗 𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐂𝐡𝐢́ 𝐃𝐢𝐞̂̃𝐮, 𝐏𝐡𝐮̛𝐨̛̀𝐧𝐠 𝐐𝐮𝐲 𝐍𝐡𝐨̛𝐧 𝐁𝐚̆́𝐜 , Quy Nhơn
🔴 ☎ 0988.973.112 hoặc 0913.03.8877
Xin giúp đỡ gia đình mua hộ: 𝗡𝘂̛𝗼̛́𝗰 𝘀𝗮̣𝗰𝗵, 𝗧𝗮̃ 𝘃𝗮̀ 𝗦𝘂̛̃𝗮 cho bé con 𝟭 𝘁𝘂𝗼̂̉𝗶 (Dielac Gold 3 hoặc bất cứ sữa gì thay thế) 
Rất mong nhận được sự giúp đỡ và chân thành cảm ơn!","0","0.6"
"10239674864474861-top-0252","A huy có số cứu hộ ở ninh hòa .khánh hòa ko a .","0","0.6"
"10239674864474861-top-0253","Đội cứu hộ nào cứu giúp với ạ!","0","0.6"
"10239674864474861-reply-0253-0001","Vạn củi quán- thôn diêm điền- tuy an- phú yên cũ","0","0.6"
"10239674864474861-top-0254","Anh chị ơi cho em hỏi đoạn 190 Lê Lợi, Phú Yên sau 9h30 sáng nay nước còn lên cao nhiều hơn ko cả nhà.","0","0.6"
"10239674864474861-top-0256","Cần giúp đỡ trường hợp 2 ông bà cụ 85t, thôn phú diễn, xã hòa đồng, huyện tây hòa, sdt 0775807592","0","0.6"
"10239674864474861-top-0257","trời ơi đừng mưa nữa","0","0.6"
"10239674864474861-top-0258","Ho Thi Bich Dan có ai cần cứu không nè","0","0.6"
"10239674864474861-top-0259","Bình định khi nào ngớt mưa a? Nước lớn lắm rồi","0","0.6"
"10239674864474861-top-0263","Ở ngay dươi chân cầu dứa đường hem phú nông có máy nhà đang cân giup bị kẹt trên gac từ 4h sáng  đt k liên lac đc xin đên đó gọi to lên cho người nha nghe tiếng để bik vs ạ…","0","0.6"
"10239674864474861-top-0264","Nam mô đai từ đại bi QUAN THẾ ÂM BỒ  TÁT","0","0.6"
"10239674864474861-top-0266","Tin nhắn cầu cứu khẩn cấp

Cầu cứu! Nhà tôi đang bị ngập sâu. Trong nhà chỉ còn lại ba mẹ tôi đều trên 70 tuổi, không thể tự di chuyển.

Địa chỉ: Thôn Nho Lâm, xã Phú Hoà 2, Phú Yên cũ . ( nhà ở xóm đồng, đối diện với chùa núi Bà Khương)

Vui lòng hỗ trợ đưa ba mẹ tôi đến khu vực an toàn/cao ráo.

Tôi xin chân thành cảm ơn!","0","0.6"
"10239674864474861-top-0267","Chấm chấm","0","0.6"
"10239674864474861-top-0271","Nhắn địa chỉ cần cứu hộ vô đây nha Chị Huỳnh Thị Hường","0","0.6"
"10239674864474861-top-0272","Chị Trịnh Kiều Trâm đang cần cứu hộ ạ","0","0.6"
"10239674864474861-top-0274","Mn ơi ơi","0","0.6"
"10239674864474861-reply-0278-0001","Đã tiếp cận ông bà dc chưa Tú","0","0.6"
"10239674864474861-top-0281","Đọc toàn lời kêu cứu 
Rơi nước mắt 😪","0","0.6"
"10239674864474861-top-0285","Thu Thị Trần comment địa chỉ cần cứu hộ lên đây này Thu","0","0.6"
"10239674864474861-top-0288","Nhà o chợ phong niên
2 ông bà già 093 5180364

083 7325636
Cần lắm add ơi","0","0.6"
"10239674864474861-top-0289","Nguyễn Châu Hồng Ngọc nói người nhà cmt vô stt này c ơi. Lượt tt bên đây hộ cứu hộ nhiều khi tt lttp kịp thời.","0","0.6"
"10239674864474861-top-0296","Quyetloi Bui bên nhà cô bị khu vực nào Phú Yên nhắn vào đây đi ạ","0","0.6"
"10239674864474861-top-0297","Những lời kêu cứu … đọc mà thuương xót","0","0.6"
"10239674864474861-top-0298","Ngã 3 Phú Tài đây ạ","0","0.6"
"10239674864474861-top-0300","Thuong b con qa . Mong ba con phu yen binh an.Bà con cố gang lên","0","0.6"
"10239674864474861-top-0301","Hỗ trợ giúp bạn em ở chỗ này với ạ","0","0.6"
"10239674864474861-top-0303","Cầu mong được cứu hộ, đường 23/10 ngay Cây Dầu Đôi, 8 người, 2 người già,1 trẻ con, Nhà Trọ Ngọc Lan, sát bên miếu thờ Trịnh Phong","0","0.6"
"10239674864474861-top-0305","Dạ mong có ai đến cứu ba mẹ em với ạ, có 2 người trung niên ở trên đường 23/10 đối diện ksan Holiday, km8, Diên Khánh. Nhà ko có gác để trú. Sđt em 0399836917. Cảm ơn mn nhiều ạ","0","0.6"
"10239674864474861-top-0306","Thương bà con quá","0","0.6"
"10239674864474861-top-0310","Nguyêñ Thái em ơi, báo vô đây nhờ mọi người nè em","0","0.6"
